1,1A,0.7043947263822808,0.7885775469246534,0.7789278602944353,1.0052409621460892,0.9928111696184037,0.9732394150791865,66.3367640579,209.36600017
4,1A,0.8504800430498686,1.257139709322698,0.8703104825145618,0.9916830143810119,0.9955932316847129,1.0993698957048235,75.6376896514,238.56746011
3,1A,0.9551732998680252,1.1882249531771725,0.7035094305447862,1.0147414071121852,0.968818074231439,1.03653471498751,74.1534298294,233.992376786
6,1A,0.7798316888153642,1.0538928321495957,0.9953306239736834,0.9991514878191026,1.0067691269746808,0.809481174244936,69.8250750971,220.180347632
5,1A,1.081877957605947,0.8938162061766859,0.8898005980482896,1.024196876397845,0.9778881106047542,0.719480071651688,77.0650392969,243.222959987
2,1A,1.0222269377121944,0.914476719503353,0.961423534635294,1.0119152574586034,0.9710839525644259,0.8700702811525922,82.3301143264,259.860526385
3,8A,0.7365969893426192,1.1316211147235213,0.8819286897313238,1.0096062809267377,1.0031670410146294,0.7431445931070247,95.1812098466,212.590792348
5,8A,0.9524921322907649,0.9145486856266685,0.9908334524955655,0.9958357343914572,0.9712362265410813,0.9962288938764935,102.333157686,250.939060881
4,8A,0.9856098795926849,1.2691794119741822,0.7105897503826821,1.0070739452796187,0.981811240358482,1.0785798649244376,99.8096685534,234.908418541
2,8A,0.8262368424772425,1.0183526295652245,0.7898454165594664,1.0178115488915567,0.9917086237037823,0.9333155267907332,98.0297232488,224.219026031
6,8A,0.8695460304819118,0.7318516989018022,1.0046800920482228,0.9908741704746911,1.0129163173363145,0.7727782616833279,96.8339025825,227.638938815
1,8A,1.0461531848543988,0.8957640223612329,0.8359005572928463,1.0249421946589041,0.9606706375780121,0.9052185705847348,102.702013396,244.677704283
5,1A,0.9453514795336297,0.7216066160307391,0.8748740624739857,0.9940179048774822,1.0102525359993637,1.004486653154435,75.514148616,238.42430097
3,1A,0.7002961259279457,0.8827326880723244,0.7117578829861068,1.0000821191817124,0.9951178773911762,1.095921439577519,66.7273587479,210.59805247
1,1A,1.0372025648373673,0.9231921446763777,0.8872553441367852,0.9918594411511307,0.9994659696828041,0.8955117935468708,77.4793171038,244.541261251
4,1A,0.8076186999290405,1.0997583039369785,0.8041160651722766,1.0198138531528171,0.9675470266223598,0.819527294711652,68.6790950202,216.619043106
2,1A,0.8619611975913462,1.2125029081328758,1.0063387890523359,1.0078738812887427,0.9812633048078353,0.7008229645340929,73.0493370563,230.286499202
6,1A,1.065460720125667,1.1171928309384114,0.9355928407480791,1.024523085656128,0.9737540206344335,0.9374007286679771,84.1802252834,265.621532953
5,8A,0.8907151069050223,0.8087507088433111,0.7656745874952096,0.9885975912064445,0.9600102485018976,0.8364570688641063,96.7531325493,223.347699415
4,8A,0.7665355353737102,1.2201752449780097,0.9475373725496659,0.9936334961092348,0.9704227369517491,0.8817565617944391,97.7370423408,228.13115882
2,8A,0.7862430753446012,1.068635010697511,1.014613288745638,1.0188565855964409,0.9847097182491319,1.0789862818218479,101.706792265,243.093233063
1,8A,0.9087739373827337,1.1494161623617078,0.8404545750987302,1.0140340762954592,1.0067463474830638,0.9165082256011525,98.6269266233,229.454232055
3,8A,1.0929553141154948,0.9921054226176138,0.7129264544809936,1.0038301823376679,1.001197225170242,1.0042187152722801,99.3100254816,234.66133647
6,8A,0.9870221404721755,0.7046433191756533,0.9079833474216102,1.027271982779523,0.9950030010855554,0.7389215634305136,99.9211912906,232.926636523
